ticker,entry_date,entry_price,exit_date,exit_price,pnl_pct,holding_days,exit_reason,position_size
NVDA,2023-12-01,46.72459921646118,2024-01-02,48.13,3.01,32,REBALANCE_ADJUST,113839.65
PHM,2023-12-01,89.40913640594482,2024-01-02,99.95,11.79,32,REBALANCE_ADJUST,113839.65
RIG,2023-12-01,6.56655994272232,2024-01-02,6.24,-4.92,32,DROPPED_FROM_TOP,113839.65
ADBE,2024-01-02,580.6500773315429,2024-02-01,627.28,8.03,30,DROPPED_FROM_TOP,119258.22
AVGO,2024-01-02,106.02016748809814,2024-02-01,117.22,10.56,30,REBALANCE_ADJUST,119258.22
GE,2024-01-02,99.24876203918456,2024-02-01,106.49,7.3,30,DROPPED_FROM_TOP,119258.22
NVDA,2024-01-02,48.13061350631713,2024-02-01,62.98,30.85,30,REBALANCE_ADJUST,119258.22
PHM,2024-01-02,99.94781702423094,2024-02-01,105.05,5.1,30,REBALANCE_ADJUST,119258.22
AVGO,2024-02-01,117.21723593902587,2024-03-01,136.67,16.6,29,REBALANCE_ADJUST,134008.16
CCL,2024-02-01,16.637518190383908,2024-03-01,15.81,-4.95,29,DROPPED_FROM_TOP,134008.16
NVDA,2024-02-01,62.9780877494812,2024-03-01,82.22,30.55,29,REBALANCE_ADJUST,134008.16
PHM,2024-02-01,105.04609563446044,2024-03-01,109.46,4.2,29,REBALANCE_ADJUST,134008.16
RCL,2024-02-01,123.58968325805662,2024-03-01,120.96,-2.13,29,REBALANCE_ADJUST,134008.16
AVGO,2024-03-01,136.67123318481444,2024-04-01,132.46,-3.08,31,REBALANCE_ADJUST,145807.16
NVDA,2024-03-01,82.21513623809814,2024-04-01,90.3,9.83,31,REBALANCE_ADJUST,145807.16
PHM,2024-03-01,109.4554077682495,2024-04-01,116.77,6.68,31,REBALANCE_ADJUST,145807.16
RCL,2024-03-01,120.96137092590331,2024-04-01,136.56,12.89,31,DROPPED_FROM_TOP,145807.16
AVGO,2024-04-01,132.45538214111326,2024-05-01,121.92,-7.95,30,REBALANCE_ADJUST,153517.75
LLY,2024-04-01,749.5465272216796,2024-05-01,765.51,2.13,30,REBALANCE_ADJUST,153517.75
NVDA,2024-04-01,90.29710081481933,2024-05-01,82.98,-8.1,30,REBALANCE_ADJUST,153517.75
PHM,2024-04-01,116.76584963989256,2024-05-01,110.03,-5.77,30,DROPPED_FROM_TOP,153517.75
AVGO,2024-05-01,121.91985561370848,2024-06-03,129.67,6.36,33,REBALANCE_ADJUST,147469.69
LLY,2024-05-01,765.5122450561522,2024-06-03,818.99,6.99,33,DROPPED_FROM_TOP,147469.69
NRG,2024-05-01,71.57833513641357,2024-06-03,76.13,6.35,33,REBALANCE_ADJUST,147469.69
NVDA,2024-05-01,82.98044240570067,2024-06-03,114.92,38.49,33,REBALANCE_ADJUST,147469.69
SLG,2024-05-01,45.08396409606933,2024-06-03,48.37,7.28,33,REBALANCE_ADJUST,147469.69
AVGO,2024-06-03,129.6733670654297,2024-07-01,161.14,24.27,28,DROPPED_FROM_TOP,166734.51
NRG,2024-06-03,76.12606832885741,2024-07-01,75.65,-0.63,28,REBALANCE_ADJUST,166734.51
NVDA,2024-06-03,114.91613953399657,2024-07-01,124.22,8.1,28,REBALANCE_ADJUST,166734.51
SLG,2024-06-03,48.368220413208,2024-07-01,50.38,4.16,28,REBALANCE_ADJUST,166734.51
WDC,2024-06-03,56.472347633361814,2024-07-01,57.41,1.66,28,DROPPED_FROM_TOP,166734.51
GE,2024-07-01,157.2407476043701,2024-08-01,167.85,6.75,31,DROPPED_FROM_TOP,179336.68
NRG,2024-07-01,75.64990752410888,2024-08-01,71.81,-5.07,31,REBALANCE_ADJUST,179336.68
NVDA,2024-07-01,124.21956971740721,2024-08-01,109.14,-12.14,31,REBALANCE_ADJUST,179336.68
SLG,2024-07-01,50.381401016235344,2024-08-01,61.05,21.18,31,REBALANCE_ADJUST,179336.68
URI,2024-07-01,630.3997284545898,2024-08-01,703.41,11.58,31,DROPPED_FROM_TOP,179336.68
MU,2024-08-01,100.99198912048338,2024-09-03,87.95,-12.91,33,DROPPED_FROM_TOP,187333.43
NRG,2024-08-01,71.81262375640868,2024-09-03,77.92,8.5,33,REBALANCE_ADJUST,187333.43
NVDA,2024-08-01,109.13931898498534,2024-09-03,107.93,-1.11,33,REBALANCE_ADJUST,187333.43
SLG,2024-08-01,61.054248870849605,2024-09-03,59.41,-2.69,33,REBALANCE_ADJUST,187333.43
GE,2024-09-03,162.69866894531248,2024-10-01,184.49,13.39,28,DROPPED_FROM_TOP,184206.75
NRG,2024-09-03,77.91914226531982,2024-10-01,90.52,16.18,28,REBALANCE_ADJUST,184206.75
NVDA,2024-09-03,107.93010316467284,2024-10-01,116.93,8.34,28,REBALANCE_ADJUST,184206.75
SLG,2024-09-03,59.410108356475824,2024-10-01,64.31,8.25,28,DROPPED_FROM_TOP,184206.75
THC,2024-09-03,161.81164389038085,2024-10-01,163.03,0.75,28,REBALANCE_ADJUST,184206.75
NRG,2024-10-01,90.52299634552001,2024-11-01,85.11,-5.98,31,REBALANCE_ADJUST,201535.82
NVDA,2024-10-01,116.93428420257567,2024-11-01,135.32,15.73,31,REBALANCE_ADJUST,201535.82
PBI,2024-10-01,6.522416035175323,2024-11-01,6.83,4.75,31,DROPPED_FROM_TOP,201535.82
SE,2024-10-01,97.58748786163329,2024-11-01,95.48,-2.16,31,REBALANCE_ADJUST,201535.82
THC,2024-10-01,163.03286511230468,2024-11-01,156.29,-4.14,31,REBALANCE_ADJUST,201535.82
GE,2024-11-01,170.37169380187987,2024-12-02,178.69,4.88,31,DROPPED_FROM_TOP,204756.53
NRG,2024-11-01,85.11327989959716,2024-12-02,97.36,14.39,31,DROPPED_FROM_TOP,204756.53
NVDA,2024-11-01,135.3239399719238,2024-12-02,138.55,2.39,31,REBALANCE_ADJUST,204756.53
SE,2024-11-01,95.47537725067137,2024-12-02,113.13,18.49,31,DROPPED_FROM_TOP,204756.53
THC,2024-11-01,156.28613488769528,2024-12-02,142.17,-9.03,31,REBALANCE_ADJUST,204756.53
NVDA,2024-12-02,138.55214053344724,2025-01-02,138.24,-0.22,31,REBALANCE_ADJUST,217678.3
PBI,2024-12-02,7.707007703781127,2025-01-02,6.9,-10.49,31,DROPPED_FROM_TOP,217678.3
RCL,2024-12-02,240.42929127502438,2025-01-02,223.98,-6.84,31,REBALANCE_ADJUST,217678.3
THC,2024-12-02,142.17202877807617,2025-01-02,125.09,-12.01,31,DROPPED_FROM_TOP,217678.3
JEF,2025-01-02,75.82022079467772,2025-02-03,71.55,-5.63,32,REBALANCE_ADJUST,204740.1
NVDA,2025-01-02,138.24184825134276,2025-02-03,116.6,-15.65,32,REBALANCE_ADJUST,204740.1
RCL,2025-01-02,223.97952359008787,2025-02-03,254.61,13.68,32,DROPPED_FROM_TOP,204740.1
SE,2025-01-02,104.9748727493286,2025-02-03,122.02,16.24,32,REBALANCE_ADJUST,204740.1
UAL,2025-01-02,95.52543030548095,2025-02-03,104.93,9.85,32,REBALANCE_ADJUST,204740.1
JEF,2025-02-03,71.55042945098876,2025-03-03,61.41,-14.17,28,DROPPED_FROM_TOP,212194.74
NVDA,2025-02-03,116.60252424621581,2025-03-03,114.0,-2.23,28,REBALANCE_ADJUST,212194.74
SE,2025-02-03,122.02190152740476,2025-03-03,123.61,1.3,28,REBALANCE_ADJUST,212194.74
UAL,2025-02-03,104.93483183288573,2025-03-03,91.76,-12.55,28,REBALANCE_ADJUST,212194.74
NVDA,2025-03-03,114.00379010772704,2025-04-01,109.89,-3.61,29,DROPPED_FROM_TOP,200495.33
PBI,2025-03-03,10.224894397735595,2025-04-01,8.7,-14.88,29,REBALANCE_ADJUST,200495.33
RCL,2025-03-03,235.813183807373,2025-04-01,203.84,-13.56,29,DROPPED_FROM_TOP,200495.33
SE,2025-03-03,123.61348786163329,2025-04-01,132.59,7.26,29,REBALANCE_ADJUST,200495.33
UAL,2025-03-03,91.76166816711425,2025-04-01,68.27,-25.6,29,REBALANCE_ADJUST,200495.33
MMM,2025-04-01,144.39618980407712,2025-05-01,134.57,-6.8,30,DROPPED_FROM_TOP,180342.37
PBI,2025-04-01,8.70367751121521,2025-05-01,8.42,-3.21,30,REBALANCE_ADJUST,180342.37
SE,2025-04-01,132.59246672058103,2025-05-01,137.45,3.66,30,REBALANCE_ADJUST,180342.37
UAL,2025-04-01,68.26819694519043,2025-05-01,69.09,1.21,30,DROPPED_FROM_TOP,180342.37
FOX,2025-05-01,45.44051383209228,2025-06-02,50.01,10.05,32,DROPPED_FROM_TOP,178518.39
GME,2025-05-01,27.457430305480955,2025-06-02,30.67,11.7,32,REBALANCE_ADJUST,178518.39
PBI,2025-05-01,8.424466007232665,2025-06-02,9.96,18.25,32,REBALANCE_ADJUST,178518.39
SE,2025-05-01,137.44730755615234,2025-06-02,165.27,20.24,32,REBALANCE_ADJUST,178518.39
GME,2025-06-02,30.670639389038083,2025-07-01,23.66,-22.87,29,DROPPED_FROM_TOP,199941.86
NFLX,2025-06-02,122.01990062713622,2025-07-01,129.23,5.91,29,DROPPED_FROM_TOP,199941.86
PBI,2025-06-02,9.96178555870056,2025-07-01,10.88,9.25,29,REBALANCE_ADJUST,199941.86
SE,2025-06-02,165.26510610961913,2025-07-01,150.65,-8.84,29,REBALANCE_ADJUST,199941.86
NRG,2025-07-01,154.35048535156247,2025-08-01,166.01,7.55,31,DROPPED_FROM_TOP,193401.28
PBI,2025-07-01,10.883275547981262,2025-08-01,10.91,0.27,31,REBALANCE_ADJUST,193401.28
PM,2025-07-01,172.91836634826657,2025-08-01,158.41,-8.39,31,DROPPED_FROM_TOP,193401.28
SE,2025-07-01,150.6505,2025-08-01,154.36,2.47,31,REBALANCE_ADJUST,193401.28
TPR,2025-07-01,85.92020021057128,2025-08-01,105.06,22.28,31,REBALANCE_ADJUST,193401.28
LB,2025-08-01,55.07337849807739,2025-09-02,54.66,-0.76,32,DROPPED_FROM_TOP,202709.67
PBI,2025-08-01,10.912373563766478,2025-09-02,11.71,7.31,32,DROPPED_FROM_TOP,202709.67
RCL,2025-08-01,309.2763440856933,2025-09-02,348.48,12.67,32,REBALANCE_ADJUST,202709.67
SE,2025-08-01,154.36421672058103,2025-09-02,178.96,15.93,32,REBALANCE_ADJUST,202709.67
TPR,2025-08-01,105.06298873138427,2025-09-02,101.58,-3.31,32,REBALANCE_ADJUST,202709.67
AVGO,2025-09-02,296.8358153991699,2025-10-01,331.72,11.75,29,DROPPED_FROM_TOP,215622.08
NRG,2025-09-02,143.99138171386718,2025-10-01,160.34,11.35,29,DROPPED_FROM_TOP,215622.08
RCL,2025-09-02,348.4759354248047,2025-10-01,311.97,-10.48,29,REBALANCE_ADJUST,215622.08
SE,2025-09-02,178.95877877807615,2025-10-01,182.19,1.81,29,REBALANCE_ADJUST,215622.08
TPR,2025-09-02,101.58428614807127,2025-10-01,112.92,11.16,29,REBALANCE_ADJUST,215622.08
FOSL,2025-10-01,2.5725699331760405,2025-11-03,2.06,-20.0,33,DROPPED_FROM_TOP,226675.88
RCL,2025-10-01,311.9722746276855,2025-11-03,273.69,-12.27,33,DROPPED_FROM_TOP,226675.88
SE,2025-10-01,182.19200450134275,2025-11-03,157.25,-13.69,33,DROPPED_FROM_TOP,226675.88
TPR,2025-10-01,112.92163145446776,2025-11-03,105.48,-6.59,33,REBALANCE_ADJUST,226675.88
UAL,2025-10-01,93.24315152740478,2025-11-03,96.01,2.97,33,DROPPED_FROM_TOP,226675.88
AVGO,2025-11-03,361.4612283020019,2025-12-01,384.92,6.49,28,REBALANCE_ADJUST,204352.37
STX,2025-11-03,264.6583148193359,2025-12-01,269.19,1.71,28,REBALANCE_ADJUST,204352.37
TPR,2025-11-03,105.4814747314453,2025-12-01,111.21,5.43,28,REBALANCE_ADJUST,204352.37
WDC,2025-11-03,157.93415882873532,2025-12-01,163.45,3.49,28,REBALANCE_ADJUST,204352.37
AVGO,2025-12-01,384.9205467529296,2026-01-02,347.24,-9.79,32,REBALANCE_ADJUST,211060.72
STX,2025-12-01,269.193057434082,2026-01-02,287.33,6.74,32,REBALANCE_ADJUST,211060.72
TE,2025-12-01,4.474469789981842,2026-01-02,7.83,75.04,32,DROPPED_FROM_TOP,211060.72
TPR,2025-12-01,111.20543180084228,2026-01-02,128.23,15.31,32,DROPPED_FROM_TOP,211060.72
WDC,2025-12-01,163.4511449127197,2026-01-02,187.75,14.87,32,REBALANCE_ADJUST,211060.72
AVGO,2026-01-02,347.2391957702636,2026-02-02,330.09,-4.94,31,DROPPED_FROM_TOP,254347.16
FOSL,2026-01-02,3.8238199331760403,2026-02-02,3.55,-7.25,31,DROPPED_FROM_TOP,254347.16
MU,2026-01-02,315.6028547058105,2026-02-02,438.05,38.8,31,REBALANCE_ADJUST,254347.16
STX,2026-01-02,287.32634594726557,2026-02-02,432.63,50.57,31,REBALANCE_ADJUST,254347.16
WDC,2026-01-02,187.7488558502197,2026-02-02,270.3,43.97,31,REBALANCE_ADJUST,254347.16
LRCX,2026-02-02,237.45300558471678,2026-03-02,230.95,-2.74,28,REBALANCE_ADJUST,315857.17
MU,2026-02-02,438.05376605224603,2026-03-02,412.91,-5.74,28,REBALANCE_ADJUST,315857.17
NEM,2026-02-02,112.47207804107664,2026-03-02,128.04,13.84,28,DROPPED_FROM_TOP,315857.17
STX,2026-02-02,432.6283020629882,2026-03-02,379.24,-12.34,28,REBALANCE_ADJUST,315857.17
WDC,2026-02-02,270.30036480712886,2026-03-02,270.15,-0.06,28,REBALANCE_ADJUST,315857.17
LRCX,2026-03-02,230.95429534912108,2026-04-01,221.79,-3.97,30,DROPPED_FROM_TOP,311373.85
MU,2026-03-02,412.9092313537597,2026-04-01,368.22,-10.82,30,REBALANCE_ADJUST,311373.85
STX,2026-03-02,379.2379594421386,2026-04-01,423.54,11.68,30,REBALANCE_ADJUST,311373.85
TE,2026-03-02,6.846840152740477,2026-04-01,4.48,-34.5,30,REBALANCE_ADJUST,311373.85
WDC,2026-03-02,270.15028201293944,2026-04-01,297.95,10.29,30,REBALANCE_ADJUST,311373.85
MU,2026-04-01,368.2178561096191,2026-05-01,542.75,47.4,30,REBALANCE_ADJUST,294351.84
STX,2026-04-01,423.54311511230463,2026-05-01,727.66,71.8,30,REBALANCE_ADJUST,294351.84
TE,2026-04-01,4.484480019092559,2026-05-01,5.14,14.73,30,DROPPED_FROM_TOP,294351.84
WDC,2026-04-01,297.9500571899414,2026-05-01,431.84,44.94,30,REBALANCE_ADJUST,294351.84
FOSL,2026-05-01,4.324320171833038,2026-06-01,4.13,-4.59,31,DROPPED_FROM_TOP,399619.09
MU,2026-05-01,542.7522319946288,2026-06-01,1036.54,90.98,31,REBALANCE_ADJUST,399619.09
STX,2026-05-01,727.6569226684569,2026-06-01,922.18,26.73,31,REBALANCE_ADJUST,399619.09
WDC,2026-05-01,431.83890872192376,2026-06-01,546.6,26.58,31,REBALANCE_ADJUST,399619.09
