date,spy_equity
2019-04-12,142118.6683522687
2019-04-15,142025.5830318569
2019-04-16,142118.6683522687
2019-04-17,141770.88433875158
2019-04-18,142050.05733624325
2019-04-22,142172.51182191866
2019-04-23,143450.90014832257
2019-04-24,143132.51848556654
2019-04-25,143044.34461878077
2019-04-26,143710.47710955644
2019-04-29,143935.7734519007
2019-04-30,144009.16317956225
2019-05-01,142926.75180848516
2019-05-02,142618.2096457299
2019-05-03,144014.12441143446
2019-05-06,143421.48120481276
2019-05-07,141026.36770294464
2019-05-08,140830.4737113615
2019-05-09,140404.3221455619
2019-05-10,141109.64670885316
2019-05-13,137563.55230175442
2019-05-14,138807.6102310225
2019-05-15,139620.69640098303
2019-05-16,140913.71953177254
2019-05-17,140002.72784789227
2019-05-20,139077.01839588274
2019-05-21,140330.86604690537
2019-05-22,139899.85280572597
2019-05-23,138190.49272001444
2019-05-24,138503.97122551885
2019-05-28,137215.81806648348
2019-05-29,136294.93710435627
2019-05-30,136667.26179325467
2019-05-31,134825.62431461576
2019-06-03,134482.71856922717
2019-06-04,137401.95552180958
2019-06-05,138592.13679593024
2019-06-06,139493.33046168162
2019-06-07,140889.24522738619
2019-06-10,141535.76508915532
2019-06-11,141501.4844702657
2019-06-12,141251.68063803765
2019-06-13,141834.55071565355
2019-06-14,141677.848796586
2019-06-17,141731.69226623597
2019-06-18,143215.7311204801
2019-06-19,143539.0408296109
2019-06-20,144910.43151268293
2019-06-21,144699.80316022172
2019-06-24,144522.6423819621
2019-06-25,143105.15704290004
2019-06-26,142962.4428110174
2019-06-27,143469.33469216884
2019-06-28,144207.6456399483
2019-07-01,145516.83010800718
2019-07-02,145895.8084891489
2019-07-03,147062.29531807386
2019-07-05,146894.89107607128
2019-07-08,146087.7534065328
2019-07-09,146269.82563841846
2019-07-10,146968.71221519998
2019-07-11,147313.2606427135
2019-07-12,147972.80581224078
2019-07-15,148021.97012674704
2019-07-16,147544.5967455978
2019-07-17,146540.60270504944
2019-07-18,147077.0296789519
2019-07-19,146260.01932391516
2019-07-22,146619.3021123067
2019-07-23,147667.63197747897
2019-07-24,148361.5905078858
2019-07-25,147652.84783835476
2019-07-26,148642.1407035226
2019-07-29,148371.43000788652
2019-07-30,148007.235765869
2019-07-31,146387.94941667363
2019-08-01,145113.2446804892
2019-08-02,144020.5955834417
2019-08-05,139689.4733444958
2019-08-06,141648.31370383504
2019-08-07,141731.94115746702
2019-08-08,144512.76969646386
2019-08-09,143528.43806316826
2019-08-12,141781.2216212144
2019-08-13,143986.18222256217
2019-08-14,139728.83134449882
2019-08-15,140097.97022563982
2019-08-16,142165.06167773597
2019-08-19,143877.8647588103
2019-08-20,142775.37616176205
2019-08-21,143936.9183515635
2019-08-22,143892.64889793453
2019-08-23,140196.381818396
2019-08-26,141746.74188934
2019-08-27,141190.56954444112
2019-08-28,142184.79045598366
2019-08-29,144000.9663616864
2019-08-30,143936.9183515635
2019-09-03,143095.30095015056
2019-09-04,144719.5153457207
2019-09-05,146579.8943340575
2019-09-06,146693.13984418413
2019-09-09,146766.96098331283
2019-09-10,146732.51443693583
2019-09-11,147775.89966298468
2019-09-12,148287.7859615058
2019-09-13,148189.37436874962
2019-09-16,147731.64680210443
2019-09-17,148105.66395137395
2019-09-18,148194.2692296269
2019-09-19,148184.3965441287
2019-09-20,147484.24891844316
2019-09-23,147449.65303732755
2019-09-24,146292.65726067987
2019-09-25,147157.93592179107
2019-09-26,146851.3517033867
2019-09-27,146060.27581462514
2019-09-30,146737.6747817929
2019-10-01,144992.25035670263
2019-10-02,142431.01025448463
2019-10-03,143597.92849487675
2019-10-04,145541.12189215742
2019-10-07,144913.11953797823
2019-10-08,142663.37510779063
2019-10-09,144018.17304212617
2019-10-10,144992.25035670263
2019-10-11,146495.40405749122
2019-10-14,146332.2143736677
2019-10-15,147780.9106731031
2019-10-16,147543.58458792488
2019-10-17,147978.6796452935
2019-10-18,147330.98169836408
2019-10-21,148329.8153940554
2019-10-22,147845.2241672058
2019-10-23,148275.39117819964
2019-10-24,148517.66190250134
2019-10-25,149125.85251468915
2019-10-28,149966.40798018294
2019-10-29,149921.9228208204
2019-10-30,150381.72448105764
2019-10-31,149981.22530480466
2019-11-01,151370.6357130045
2019-11-04,151978.84291794105
2019-11-05,151810.70859499407
2019-11-06,151845.3210688584
2019-11-07,152379.30890869658
2019-11-08,152755.11807482963
2019-11-11,152463.40095929318
2019-11-12,152784.80250231925
2019-11-13,152834.21570805655
2019-11-14,153056.72446861307
2019-11-15,154164.29044677468
2019-11-18,154278.00055386595
2019-11-19,154233.49880175464
2019-11-20,153659.90407068247
2019-11-21,153412.68870725727
2019-11-22,153753.85221402853
2019-11-25,154945.51024278675
2019-11-26,155296.52984230747
2019-11-27,155988.8125050919
2019-11-29,155410.28972764497
2019-12-02,154090.10426717377
2019-12-03,153056.72446861307
2019-12-04,154001.08417020243
2019-12-05,154278.00055386595
2019-12-06,155687.20611130845
2019-12-09,155197.68683808413
2019-12-10,155024.62446876243
2019-12-11,155464.6807580032
2019-12-12,156804.62818221957
2019-12-13,156898.60951106314
2019-12-16,157976.47446898642
2019-12-17,158011.10353559948
2019-12-18,158021.00940659517
2019-12-19,158668.72394627333
2019-12-20,159364.3583443025
2019-12-23,159607.79056101578
2019-12-24,159612.75179288798
2019-12-26,160462.43327018686
2019-12-27,160422.69363696294
2019-12-30,159538.23375831236
2019-12-31,159925.8071832996
2020-01-02,161421.44436891057
2020-01-03,160199.0897549898
2020-01-06,160810.26706195017
2020-01-07,160358.1312516292
2020-01-08,161212.74077530284
2020-01-09,162305.85446931495
2020-01-10,161838.80177787982
2020-01-13,162951.81017762702
2020-01-14,162703.40013629282
2020-01-15,163071.07885554503
