trade_id,ticker,entry_date,entry_price,tp_price,sl_price,exit_date,exit_price,exit_reason,pnl_pct,holding_days,holding_bars,rsi_at_entry
5467,AVGO,2018-11-26,19.2922,22.186,17.9418,2018-12-06,17.9418,STOP LOSS,-7.0,10,7,54.44
6281,CSCO,2018-11-26,36.7732,42.2892,34.1991,2018-12-20,34.1991,STOP LOSS,-7.0,24,17,49.19
7365,DHR,2018-11-26,88.632,101.9267,82.4277,2018-12-24,82.4277,STOP LOSS,-7.0,28,19,54.08
2445,JPM,2018-11-26,89.3908,102.7994,83.1334,2018-12-10,83.1334,STOP LOSS,-7.0,14,9,50.34
278,MSFT,2018-11-26,99.3915,114.3002,92.4341,2018-12-20,92.4341,STOP LOSS,-7.0,24,17,49.75
1680,UNH,2018-11-26,234.7626,269.977,218.3293,2018-12-20,218.3293,STOP LOSS,-7.0,24,17,51.0
6676,ABT,2018-11-27,61.3675,70.5727,57.0718,2019-01-28,61.0684,TIME STOP,-0.4875,62,40,49.93
10384,ADP,2018-11-27,123.5762,142.1127,114.9259,2018-12-17,114.9259,STOP LOSS,-7.0,20,13,53.36
5468,AVGO,2018-11-27,19.3348,22.2351,17.9814,2018-12-06,17.9814,STOP LOSS,-7.0,9,6,54.85
1406,BRK-B,2018-11-27,212.53,244.4095,197.6529,2018-12-17,197.6529,STOP LOSS,-7.0,20,13,49.88
6282,CSCO,2018-11-27,37.217,42.7996,34.6119,2018-12-19,34.6119,STOP LOSS,-7.0,22,15,51.74
2446,JPM,2018-11-27,89.7671,103.2322,83.4834,2018-12-10,83.4834,STOP LOSS,-7.0,13,8,51.58
279,MSFT,2018-11-27,100.0169,115.0195,93.0157,2018-12-20,93.0157,STOP LOSS,-7.0,23,16,51.11
8249,PM,2018-11-27,57.734,66.3941,53.6927,2018-12-18,53.6927,STOP LOSS,-7.0,21,14,45.0
8486,UPS,2018-11-27,83.6489,96.1963,77.7935,2018-12-10,77.7935,STOP LOSS,-7.0,13,8,54.59
6461,ACN,2018-11-28,146.7468,168.7588,136.4745,2018-12-19,136.4745,STOP LOSS,-7.0,21,14,53.44
527,AMZN,2018-11-28,83.8875,96.4706,78.0154,2018-12-17,78.0154,STOP LOSS,-7.0,19,12,53.06
5469,AVGO,2018-11-28,19.2848,22.1776,17.9349,2018-12-06,17.9349,STOP LOSS,-7.0,8,5,54.23
5155,COST,2018-11-28,208.2577,239.4964,193.6797,2018-12-14,193.6797,STOP LOSS,-7.0,16,11,53.52
3760,CVX,2018-11-28,86.0293,98.9337,80.0073,2018-12-18,80.0073,STOP LOSS,-7.0,20,13,54.37
10159,ISRG,2018-11-28,173.9667,200.0617,161.789,2018-12-10,161.789,STOP LOSS,-7.0,12,7,53.92
2447,JPM,2018-11-28,90.7653,104.3801,84.4117,2018-12-06,84.4117,STOP LOSS,-7.0,8,5,54.8
3279,MA,2018-11-28,194.2043,223.335,180.61,2018-12-19,180.61,STOP LOSS,-7.0,21,14,54.19
8250,PM,2018-11-28,58.6437,67.4402,54.5386,2018-12-18,54.5386,STOP LOSS,-7.0,20,13,50.56
2700,V,2018-11-28,134.3699,154.5254,124.9641,2018-12-17,124.9641,STOP LOSS,-7.0,19,12,54.57
6462,ACN,2018-11-29,145.7155,167.5728,135.5154,2018-12-19,135.5154,STOP LOSS,-7.0,20,13,51.08
528,AMZN,2018-11-29,83.6785,96.2303,77.821,2018-12-17,77.821,STOP LOSS,-7.0,18,11,52.66
5470,AVGO,2018-11-29,19.3307,22.2304,17.9776,2018-12-06,17.9776,STOP LOSS,-7.0,7,4,54.74
5156,COST,2018-11-29,208.8544,240.1826,194.2346,2018-12-14,194.2346,STOP LOSS,-7.0,15,10,54.34
10160,ISRG,2018-11-29,173.6567,199.7052,161.5007,2018-12-10,161.5007,STOP LOSS,-7.0,11,6,53.6
2448,JPM,2018-11-29,90.0453,103.5521,83.7421,2018-12-10,83.7421,STOP LOSS,-7.0,11,6,52.11
3280,MA,2018-11-29,188.8087,217.13,175.5921,2018-12-20,175.5921,STOP LOSS,-7.0,21,14,49.11
8251,PM,2018-11-29,59.0306,67.8852,54.8985,2018-12-18,54.8985,STOP LOSS,-7.0,19,12,52.75
2701,V,2018-11-29,132.203,152.0335,122.9488,2018-12-20,122.9488,STOP LOSS,-7.0,21,14,50.62
529,AMZN,2018-11-30,84.5085,97.1848,78.5929,2018-12-17,78.5929,STOP LOSS,-7.0,17,10,54.12
5157,COST,2018-11-30,209.1076,240.4737,194.47,2018-12-14,194.47,STOP LOSS,-7.0,14,9,54.71
3281,MA,2018-11-30,193.0426,221.999,179.5296,2018-12-19,179.5296,STOP LOSS,-7.0,19,12,52.85
8252,PM,2018-11-30,58.7387,67.5495,54.627,2018-12-18,54.627,STOP LOSS,-7.0,18,11,50.92
2702,V,2018-11-30,134.6836,154.8862,125.2558,2018-12-17,125.2558,STOP LOSS,-7.0,17,10,54.66
2198,XOM,2018-11-30,57.0404,65.5965,53.0476,2018-12-17,53.0476,STOP LOSS,-7.0,17,10,52.26
8253,PM,2018-12-03,59.1121,67.9789,54.9742,2018-12-17,54.9742,STOP LOSS,-7.0,14,9,53.16
5699,WMT,2018-12-03,29.4274,33.8416,27.3675,2018-12-17,27.3675,STOP LOSS,-7.0,14,9,52.43
7566,NKE,2018-12-04,68.7229,79.0313,63.9123,2018-12-17,63.9123,STOP LOSS,-7.0,13,8,52.92
6677,ABT,2018-12-11,63.2426,72.729,58.8156,2018-12-24,58.8156,STOP LOSS,-7.0,13,9,53.71
5158,COST,2018-12-11,204.7858,235.5037,190.4508,2018-12-14,190.4508,STOP LOSS,-7.0,3,3,48.35
10652,MDLZ,2018-12-11,37.1031,42.6686,34.5059,2018-12-20,34.5059,STOP LOSS,-7.0,9,7,54.79
280,MSFT,2018-12-11,101.3705,116.5761,94.2746,2018-12-20,94.2746,STOP LOSS,-7.0,9,7,51.64
5159,COST,2018-12-12,205.9612,236.8554,191.5439,2018-12-14,191.5439,STOP LOSS,-7.0,2,2,49.88
10161,ISRG,2018-12-12,171.8767,197.6582,159.8453,2018-12-17,159.8453,STOP LOSS,-7.0,5,3,51.01
281,MSFT,2018-12-12,101.8279,117.1021,94.7,2018-12-19,94.7,STOP LOSS,-7.0,7,5,52.56
7135,TMO,2018-12-12,236.5254,272.0042,219.9686,2018-12-20,219.9686,STOP LOSS,-7.0,8,6,52.16
6678,ABT,2018-12-13,63.542,73.0732,59.094,2018-12-20,59.094,STOP LOSS,-7.0,7,5,54.53
6463,ACN,2018-12-13,144.9736,166.7196,134.8255,2018-12-20,134.8255,STOP LOSS,-7.0,7,5,49.55
9311,AMGN,2018-12-13,158.2736,182.0146,147.1944,2018-12-19,147.1944,STOP LOSS,-7.0,6,4,51.93
10893,CB,2018-12-13,114.0175,131.1202,106.0363,2019-02-12,117.4223,TIME STOP,2.9862,61,40,44.37
11378,CI,2018-12-13,192.753,221.6659,179.2603,2018-12-18,179.2603,STOP LOSS,-7.0,5,3,48.75
3761,CVX,2018-12-13,84.4273,97.0914,78.5174,2018-12-19,78.5174,STOP LOSS,-7.0,6,4,48.57
7366,DHR,2018-12-13,87.9626,101.157,81.8052,2018-12-24,81.8052,STOP LOSS,-7.0,11,7,47.13
10162,ISRG,2018-12-13,170.75,196.3625,158.7975,2018-12-17,158.7975,STOP LOSS,-7.0,4,2,49.92
282,MSFT,2018-12-13,102.1733,117.4993,95.0212,2018-12-17,95.0212,STOP LOSS,-7.0,4,2,53.28
8254,PM,2018-12-13,57.2521,65.8399,53.2444,2018-12-18,53.2444,STOP LOSS,-7.0,5,3,43.28
7136,TMO,2018-12-13,236.7704,272.286,220.1965,2018-12-20,220.1965,STOP LOSS,-7.0,7,5,52.48
1681,UNH,2018-12-13,240.8131,276.935,223.9562,2018-12-18,223.9562,STOP LOSS,-7.0,5,3,52.21
6679,ABT,2018-12-26,61.2883,70.4815,56.9981,2019-02-25,67.9756,TIME STOP,10.9113,61,40,48.86
4906,KO,2018-12-26,37.5907,43.2293,34.9593,2019-02-25,35.989,TIME STOP,-4.2608,61,40,39.12
4440,LLY,2018-12-26,100.8995,116.0344,93.8366,2019-02-25,113.1352,TIME STOP,12.1266,61,40,48.99
5989,MCD,2018-12-26,147.0821,169.1444,136.7863,2019-02-25,154.3335,TIME STOP,4.9302,61,40,39.49
3965,MRK,2018-12-26,56.4258,64.8897,52.476,2019-02-25,61.2906,TIME STOP,8.6216,61,40,46.87
2996,PG,2018-12-26,74.9259,86.1648,69.6811,2019-02-25,83.4652,TIME STOP,11.397,61,40,44.17
6680,ABT,2018-12-27,62.1774,71.504,57.825,2019-01-03,57.825,STOP LOSS,-7.0,7,4,51.95
9312,AMGN,2018-12-27,152.5045,175.3802,141.8292,2019-02-26,153.4818,TIME STOP,0.6408,61,40,48.86
10894,CB,2018-12-27,113.8172,130.8898,105.85,2019-02-26,120.024,TIME STOP,5.4533,61,40,51.1
6939,CRM,2018-12-27,133.577,153.6136,124.2266,2019-02-01,153.6136,TAKE PROFIT,15.0,36,24,51.94
7367,DHR,2018-12-27,87.244,100.3307,81.137,2019-02-25,100.3307,TAKE PROFIT,15.0,60,39,50.53
4907,KO,2018-12-27,38.0632,43.7727,35.3988,2019-02-26,35.7888,TIME STOP,-5.9752,61,40,44.39
4441,LLY,2018-12-27,102.5344,117.9146,95.357,2019-02-26,113.8475,TIME STOP,11.0335,61,40,52.86
5990,MCD,2018-12-27,148.5019,170.7772,138.1068,2019-02-26,154.8406,TIME STOP,4.2684,61,40,43.07
3966,MRK,2018-12-27,57.4781,66.0998,53.4546,2019-02-26,61.5652,TIME STOP,7.1107,61,40,51.98
7567,NKE,2018-12-27,66.8006,76.8207,62.1245,2019-02-12,76.8207,TAKE PROFIT,15.0,47,31,51.95
2997,PG,2018-12-27,76.5311,88.0107,71.1739,2019-02-26,83.6832,TIME STOP,9.3454,61,40,50.61
6681,ABT,2018-12-28,62.5824,71.9697,58.2016,2019-01-03,58.2016,STOP LOSS,-7.0,6,3,53.33
9313,AMGN,2018-12-28,152.825,175.7487,142.1272,2019-02-27,154.5638,TIME STOP,1.1378,61,40,49.36
1407,BRK-B,2018-12-28,202.08,232.392,187.9344,2019-02-27,202.29,TIME STOP,0.1039,61,40,48.73
10895,CB,2018-12-28,113.4887,130.512,105.5445,2019-02-27,118.1238,TIME STOP,4.0842,61,40,50.26
6940,CRM,2018-12-28,133.0632,153.0227,123.7488,2019-02-01,153.0227,TAKE PROFIT,15.0,35,23,51.38
7368,DHR,2018-12-28,87.5277,100.6569,81.4008,2019-02-25,100.6569,TAKE PROFIT,15.0,59,38,51.34
4908,KO,2018-12-28,37.7989,43.4687,35.153,2019-02-27,35.989,TIME STOP,-4.7881,61,40,42.19
5991,MCD,2018-12-28,148.3752,170.6315,137.9889,2019-02-27,154.9673,TIME STOP,4.4429,61,40,42.83
3967,MRK,2018-12-28,57.4705,66.091,53.4475,2019-02-27,61.4736,TIME STOP,6.9656,61,40,51.94
8025,NEE,2018-12-28,36.1043,41.52,33.577,2019-02-27,39.3106,TIME STOP,8.8808,61,40,42.61
7568,NKE,2018-12-28,66.5013,76.4765,61.8462,2019-02-12,76.4765,TAKE PROFIT,15.0,46,30,51.26
4664,PEP,2018-12-28,88.4716,101.7423,82.2786,2019-02-27,92.4879,TIME STOP,4.5397,61,40,43.32
2998,PG,2018-12-28,75.8325,87.2073,70.5242,2019-02-27,82.912,TIME STOP,9.3357,61,40,48.01
9314,AMGN,2018-12-31,155.9819,179.3792,145.0632,2019-01-30,145.0632,STOP LOSS,-7.0,30,20,54.15
1408,BRK-B,2018-12-31,204.18,234.807,189.8874,2019-02-28,201.3,TIME STOP,-1.4105,59,40,51.58
10896,CB,2018-12-31,114.7052,131.911,106.6758,2019-02-28,118.8963,TIME STOP,3.6538,59,40,53.3
6941,CRM,2018-12-31,135.3258,155.6246,125.853,2019-02-04,155.6246,TAKE PROFIT,15.0,35,23,53.74
7369,DHR,2018-12-31,88.6365,101.932,82.432,2019-02-25,101.932,TAKE PROFIT,15.0,56,37,54.5
4909,KO,2018-12-31,37.919,43.6069,35.2647,2019-02-28,36.3094,TIME STOP,-4.245,59,40,43.56
5992,MCD,2018-12-31,150.074,172.5851,139.5688,2019-02-28,156.3623,TIME STOP,4.1901,59,40,47.13
8026,NEE,2018-12-31,36.3343,41.7844,33.7909,2019-02-28,39.5021,TIME STOP,8.7187,59,40,45.46
7569,NKE,2018-12-31,67.2267,77.3107,62.5208,2019-02-13,77.3107,TAKE PROFIT,15.0,44,30,52.89
4665,PEP,2018-12-31,88.5678,101.853,82.368,2019-02-28,93.4561,TIME STOP,5.5193,59,40,43.7
2999,PG,2018-12-31,76.4479,87.9151,71.0966,2019-02-28,82.6102,TIME STOP,8.0607,59,40,50.43
9315,AMGN,2019-01-02,153.7625,176.8269,142.9991,2019-03-01,154.3539,TIME STOP,0.3846,58,40,50.53
1409,BRK-B,2019-01-02,202.8,233.22,188.604,2019-03-01,203.13,TIME STOP,0.1627,58,40,49.63
10897,CB,2019-01-02,113.0269,129.981,105.1151,2019-03-01,119.0916,TIME STOP,5.3657,58,40,48.87
6942,CRM,2019-01-02,133.9228,154.0112,124.5482,2019-02-01,154.0112,TAKE PROFIT,15.0,30,21,52.05
4910,KO,2019-01-02,37.5827,43.2201,34.9519,2019-03-01,36.3414,TIME STOP,-3.3028,58,40,40.66
5993,MCD,2019-01-02,148.7978,171.1174,138.3819,2019-03-01,157.3914,TIME STOP,5.7754,58,40,44.43
3968,MRK,2019-01-02,57.6382,66.2839,53.6035,2019-03-01,62.259,TIME STOP,8.0169,58,40,52.23
7570,NKE,2019-01-02,67.1542,77.2273,62.4534,2019-02-13,77.2273,TAKE PROFIT,15.0,42,29,52.7
3000,PG,2019-01-02,75.9156,87.303,70.6015,2019-03-01,82.518,TIME STOP,8.697,58,40,48.34
2703,V,2019-01-02,126.3294,145.2788,117.4864,2019-03-01,142.3068,TIME STOP,12.6474,58,40,48.62
4911,KO,2019-01-03,37.3504,42.953,34.7359,2019-03-04,36.5576,TIME STOP,-2.1226,60,40,38.74
5994,MCD,2019-01-03,147.8173,169.9899,137.4701,2019-03-04,153.598,TIME STOP,3.9107,60,40,42.41
3001,PG,2019-01-03,75.3834,86.6909,70.1065,2019-03-04,82.8785,TIME STOP,9.9426,60,40,46.27
9316,AMGN,2019-01-04,156.599,180.0888,145.637,2019-01-30,145.637,STOP LOSS,-7.0,26,17,54.59
10898,CB,2019-01-04,114.0126,131.1145,106.0317,2019-03-05,118.5766,TIME STOP,4.0031,60,40,51.66
6943,CRM,2019-01-04,136.3039,156.7495,126.7626,2019-02-04,156.7495,TAKE PROFIT,15.0,31,20,54.26
4912,KO,2019-01-04,38.0952,43.8095,35.4285,2019-03-05,36.5176,TIME STOP,-4.1413,60,40,47.33
4442,LLY,2019-01-04,104.1421,119.7634,96.8521,2019-03-05,117.3359,TIME STOP,12.6691,60,40,54.69
5995,MCD,2019-01-04,150.674,173.2751,140.1268,2019-03-05,154.2444,TIME STOP,2.3696,60,40,49.59
3969,MRK,2019-01-04,58.1567,66.8802,54.0858,2019-03-05,62.2971,TIME STOP,7.1194,60,40,54.31
283,MSFT,2019-01-04,95.1533,109.4263,88.4926,2019-03-05,104.7191,TIME STOP,10.053,60,40,47.69
8027,NEE,2019-01-04,36.0646,41.4743,33.5401,2019-03-05,39.6284,TIME STOP,9.8818,60,40,45.3
7571,NKE,2019-01-04,67.6892,77.8425,62.9509,2019-02-26,77.8425,TAKE PROFIT,15.0,53,35,53.85
4666,PEP,2019-01-04,88.5678,101.853,82.368,2019-03-05,93.7713,TIME STOP,5.8752,60,40,45.77
3002,PG,2019-01-04,76.9219,88.4602,71.5374,2019-03-05,83.0629,TIME STOP,7.9833,60,40,52.58
11583,SO,2019-01-04,33.6523,38.7002,31.2966,2019-03-05,38.1519,TIME STOP,13.3709,60,40,45.91
2704,V,2019-01-04,127.0232,146.0767,118.1316,2019-03-05,140.8596,TIME STOP,10.8928,60,40,50.35
5700,WMT,2019-01-04,27.997,32.1966,26.0372,2019-03-05,29.4652,TIME STOP,5.244,60,40,51.95
6682,ABT,2019-01-07,60.8569,69.9855,56.5969,2019-03-06,68.7185,TIME STOP,12.9181,58,40,48.33
10899,CB,2019-01-07,113.0891,130.0525,105.1729,2019-03-06,118.3547,TIME STOP,4.6561,58,40,49.5
7370,DHR,2019-01-07,86.6939,99.698,80.6254,2019-02-25,99.698,TAKE PROFIT,15.0,49,33,49.53
4913,KO,2019-01-07,37.5987,43.2385,34.9668,2019-03-06,36.3975,TIME STOP,-3.1949,58,40,43.0
5996,MCD,2019-01-07,152.3136,175.1607,141.6517,2019-03-06,154.8228,TIME STOP,1.6474,58,40,53.2
10653,MDLZ,2019-01-07,34.7343,39.9445,32.3029,2019-02-11,39.9445,TAKE PROFIT,15.0,35,24,46.12
3970,MRK,2019-01-07,57.5162,66.1437,53.4901,2019-03-06,61.5804,TIME STOP,7.0661,58,40,51.24
284,MSFT,2019-01-07,95.2747,109.5658,88.6054,2019-03-06,104.766,TIME STOP,9.962,58,40,47.92
8028,NEE,2019-01-07,36.0123,41.4142,33.4915,2019-03-06,39.4706,TIME STOP,9.6029,58,40,44.81
3003,PG,2019-01-07,76.6143,88.1064,71.2513,2019-03-06,82.9287,TIME STOP,8.2419,58,40,51.28
11584,SO,2019-01-07,33.577,38.6136,31.2266,2019-03-06,38.1977,TIME STOP,13.7613,58,40,45.11
2705,V,2019-01-07,129.3138,148.7108,120.2618,2019-03-06,140.7263,TIME STOP,8.8255,58,40,53.44
6283,CSCO,2019-01-08,35.4234,40.7369,32.9438,2019-02-22,40.7369,TAKE PROFIT,15.0,45,31,49.04
10163,ISRG,2019-01-08,160.9967,185.1462,149.7269,2019-02-22,185.1462,TAKE PROFIT,15.0,45,31,50.29
4914,KO,2019-01-08,38.0231,43.7266,35.3615,2019-03-07,36.2613,TIME STOP,-4.6336,58,40,47.43
3282,MA,2019-01-08,184.9227,212.6611,171.9781,2019-02-13,212.6611,TAKE PROFIT,15.0,36,25,51.68
5997,MCD,2019-01-08,152.6348,175.53,141.9503,2019-03-07,153.5385,TIME STOP,0.592,58,40,53.89
10654,MDLZ,2019-01-08,35.5453,40.8771,33.0571,2019-02-21,40.8771,TAKE PROFIT,15.0,44,30,54.34
3971,MRK,2019-01-08,57.9432,66.6347,53.8872,2019-03-07,61.344,TIME STOP,5.8692,58,40,53.14
285,MSFT,2019-01-08,95.9655,110.3603,89.2479,2019-03-07,103.4909,TIME STOP,7.8419,58,40,49.29
8029,NEE,2019-01-08,36.2757,41.7171,33.7364,2019-03-07,39.5463,TIME STOP,9.016,58,40,47.87
4667,PEP,2019-01-08,88.648,101.9452,82.4426,2019-03-07,93.8278,TIME STOP,5.8432,58,40,46.69
3004,PG,2019-01-08,76.897,88.4316,71.5142,2019-03-07,82.6102,TIME STOP,7.4296,58,40,52.44
7137,TMO,2019-01-08,225.6162,259.4586,209.8231,2019-03-04,259.4586,TAKE PROFIT,15.0,55,37,52.27
2706,V,2019-01-08,130.0171,149.5197,120.9159,2019-03-07,139.7933,TIME STOP,7.5192,58,40,54.39
6683,ABT,2019-01-09,61.1298,70.2993,56.8508,2019-03-08,67.7722,TIME STOP,10.866,58,40,49.47
5471,AVGO,2019-01-09,20.4044,23.465,18.9761,2019-02-15,23.465,TAKE PROFIT,15.0,37,26,53.69
10900,CB,2019-01-09,113.6219,130.6652,105.6684,2019-03-08,117.5289,TIME STOP,3.4386,58,40,50.95
5160,COST,2019-01-09,189.7772,218.2438,176.4928,2019-03-08,206.5357,TIME STOP,8.8306,58,40,49.67
6284,CSCO,2019-01-09,35.2282,40.5125,32.7622,2019-02-19,40.5125,TAKE PROFIT,15.0,41,27,47.98
3283,MA,2019-01-09,188.2792,216.521,175.0996,2019-02-25,216.521,TAKE PROFIT,15.0,47,31,54.67
5998,MCD,2019-01-09,152.3727,175.2287,141.7066,2019-03-08,152.6709,TIME STOP,0.1957,58,40,53.2
10655,MDLZ,2019-01-09,35.4186,40.7313,32.9393,2019-02-19,40.7313,TAKE PROFIT,15.0,41,27,52.98
286,MSFT,2019-01-09,97.3377,111.9384,90.5241,2019-03-08,103.6034,TIME STOP,6.4371,58,40,51.99
8030,NEE,2019-01-09,36.1189,41.5368,33.5906,2019-03-08,39.7084,TIME STOP,9.9378,58,40,46.23
11585,SO,2019-01-09,34.2394,39.3753,31.8426,2019-03-08,38.7844,TIME STOP,13.2741,58,40,52.36
6684,ABT,2019-01-10,60.8129,69.9349,56.556,2019-03-11,68.8158,TIME STOP,13.1598,60,40,48.48
10385,ADP,2019-01-10,113.2817,130.2739,105.3519,2019-02-22,130.2739,TAKE PROFIT,15.0,43,29,48.61
10901,CB,2019-01-10,115.016,132.2684,106.9649,2019-03-11,118.4612,TIME STOP,2.9954,60,40,54.18
5161,COST,2019-01-10,190.4464,219.0133,177.1151,2019-03-11,208.231,TIME STOP,9.3384,60,40,50.55
4915,KO,2019-01-10,37.6948,43.349,35.0562,2019-03-11,36.9821,TIME STOP,-1.8908,60,40,45.52
287,MSFT,2019-01-10,96.7123,111.2191,89.9424,2019-03-11,105.7785,TIME STOP,9.3744,60,40,50.66
8031,NEE,2019-01-10,36.6624,42.1618,34.0961,2019-03-11,39.8767,TIME STOP,8.7672,60,40,52.33
11193,PLD,2019-01-10,51.0512,58.7089,47.4776,2019-02-22,58.7089,TAKE PROFIT,15.0,43,29,54.21
6685,ABT,2019-01-11,61.033,70.188,56.7607,2019-03-12,69.1961,TIME STOP,13.3749,60,40,49.24
10902,CB,2019-01-11,115.0071,132.2581,106.9566,2019-03-12,119.0739,TIME STOP,3.5361,60,40,54.15
5162,COST,2019-01-11,190.3288,218.8781,177.0058,2019-03-12,211.1955,TIME STOP,10.9635,60,40,50.38
6285,CSCO,2019-01-11,35.3665,40.6715,32.8908,2019-02-22,40.6715,TAKE PROFIT,15.0,42,28,48.94
4916,KO,2019-01-11,37.911,43.5977,35.2573,2019-03-12,36.878,TIME STOP,-2.725,60,40,47.63
3284,MA,2019-01-11,188.4042,216.6648,175.2159,2019-02-25,216.6648,TAKE PROFIT,15.0,45,29,54.52
8032,NEE,2019-01-11,36.7293,42.2387,34.1583,2019-03-12,40.1692,TIME STOP,9.3655,60,40,53.03
3005,PG,2019-01-11,76.3231,87.7716,70.9805,2019-03-12,83.8676,TIME STOP,9.8849,60,40,50.22
11194,PLD,2019-01-11,51.0348,58.69,47.4624,2019-02-22,58.69,TAKE PROFIT,15.0,42,28,54.13
4917,KO,2019-01-14,37.7589,43.4227,35.1158,2019-03-13,37.0141,TIME STOP,-1.9724,58,40,46.27
11195,PLD,2019-01-14,51.0266,58.6806,47.4547,2019-02-22,58.6806,TAKE PROFIT,15.0,39,27,54.09
6686,ABT,2019-01-15,62.3242,71.6729,57.9615,2019-03-14,69.8505,TIME STOP,12.0761,58,40,53.7
10386,ADP,2019-01-15,113.1704,130.146,105.2485,2019-02-22,130.146,TAKE PROFIT,15.0,38,26,48.84
11379,CI,2019-01-15,178.7478,205.56,166.2355,2019-02-08,166.2355,STOP LOSS,-7.0,24,17,51.69
6286,CSCO,2019-01-15,35.7975,41.1671,33.2917,2019-02-25,41.1671,TAKE PROFIT,15.0,41,27,51.92
4918,KO,2019-01-15,38.0952,43.8095,35.4285,2019-03-14,36.9172,TIME STOP,-3.0924,58,40,49.68
3972,MRK,2019-01-15,56.8071,65.3281,52.8306,2019-03-14,62.5587,TIME STOP,10.1248,58,40,48.28
288,MSFT,2019-01-15,98.0285,112.7328,91.1665,2019-03-14,107.4285,TIME STOP,9.589,58,40,53.65
8033,NEE,2019-01-15,36.5224,42.0007,33.9658,2019-03-14,40.1882,TIME STOP,10.0371,58,40,50.87
3006,PG,2019-01-15,76.5228,88.0012,71.1662,2019-03-14,84.9322,TIME STOP,10.9894,58,40,51.28
6687,ABT,2019-01-16,61.7494,71.0118,57.4269,2019-03-15,70.6288,TIME STOP,14.3798,58,40,51.63
10387,ADP,2019-01-16,113.5382,130.5689,105.5905,2019-02-22,130.5689,TAKE PROFIT,15.0,37,25,49.8
11380,CI,2019-01-16,178.9115,205.7483,166.3877,2019-02-08,166.3877,STOP LOSS,-7.0,23,16,51.9
6287,CSCO,2019-01-16,35.7487,41.111,33.2463,2019-02-25,41.111,TAKE PROFIT,15.0,40,26,51.57
3973,MRK,2019-01-16,56.891,65.4246,52.9086,2019-03-15,62.6201,TIME STOP,10.0703,58,40,48.71
289,MSFT,2019-01-16,98.3739,113.13,91.4878,2019-03-15,108.666,TIME STOP,10.4622,58,40,54.36
8034,NEE,2019-01-16,36.514,41.9911,33.958,2019-03-15,40.2429,TIME STOP,10.2121,58,40,50.79
6688,ABT,2019-01-17,62.3685,71.7237,58.0027,2019-03-18,69.7179,TIME STOP,11.7839,60,40,53.7
10388,ADP,2019-01-17,113.6921,130.7459,105.7337,2019-02-22,130.7459,TAKE PROFIT,15.0,36,24,50.22
6288,CSCO,2019-01-17,35.952,41.3448,33.4353,2019-02-25,41.3448,TAKE PROFIT,15.0,39,25,52.99
3974,MRK,2019-01-17,57.6458,66.2927,53.6106,2019-03-18,62.4512,TIME STOP,8.336,60,40,52.57
8035,NEE,2019-01-17,36.6833,42.1858,34.1155,2019-03-18,40.165,TIME STOP,9.4912,60,40,52.49
5163,COST,2019-01-18,193.1135,222.0805,179.5956,2019-03-19,214.9033,TIME STOP,11.2834,60,40,54.84
4919,KO,2019-01-18,38.1273,43.8463,35.4583,2019-03-19,36.8041,TIME STOP,-3.4704,60,40,50.65
3975,MRK,2019-01-18,57.8517,66.5295,53.8021,2019-03-19,62.8811,TIME STOP,8.6937,60,40,53.59
8036,NEE,2019-01-18,36.8088,42.3301,34.2321,2019-03-19,39.6663,TIME STOP,7.7632,60,40,53.76
3007,PG,2019-01-18,76.6334,88.1284,71.2691,2019-03-19,85.4183,TIME STOP,11.4636,60,40,52.08
4223,ABBV,2019-01-22,65.7058,75.5616,61.1064,2019-01-25,61.1064,STOP LOSS,-7.0,3,3,54.13
4920,KO,2019-01-22,38.2153,43.9476,35.5403,2019-03-20,36.7798,TIME STOP,-3.7564,57,40,51.53
3976,MRK,2019-01-22,57.8212,66.4944,53.7737,2019-03-20,63.0116,TIME STOP,8.9767,57,40,53.41
4224,ABBV,2019-01-23,65.5501,75.3826,60.9616,2019-01-25,60.9616,STOP LOSS,-7.0,2,2,53.52
11381,CI,2019-01-23,179.0843,205.947,166.5484,2019-02-08,166.5484,STOP LOSS,-7.0,16,12,52.45
1410,BRK-B,2019-01-25,202.75,233.1625,188.5575,2019-03-25,199.44,TIME STOP,-1.6326,59,40,54.68
9108,LOW,2019-01-25,82.4979,94.8726,76.7231,2019-02-27,94.8726,TAKE PROFIT,15.0,33,22,52.14
11382,CI,2019-01-29,180.4212,207.4844,167.7917,2019-02-07,167.7917,STOP LOSS,-7.0,9,7,54.22
9109,LOW,2019-01-29,82.155,94.4782,76.4041,2019-02-27,94.4782,TAKE PROFIT,15.0,29,20,51.1
4921,KO,2019-01-30,38.3275,44.0766,35.6445,2019-02-27,35.6445,STOP LOSS,-7.0,28,19,52.68
4443,LLY,2019-01-30,106.2129,122.1448,98.778,2019-03-28,117.756,TIME STOP,10.8679,57,40,54.61
290,MSFT,2019-01-30,99.3074,114.2036,92.3559,2019-03-28,109.6222,TIME STOP,10.3867,57,40,53.92
2707,V,2019-01-30,130.7774,150.3941,121.623,2019-03-28,147.2575,TIME STOP,12.6016,57,40,53.37
9573,CAT,2019-01-31,114.7691,131.9845,106.7353,2019-03-29,116.7773,TIME STOP,1.7498,57,40,54.9
4922,KO,2019-01-31,38.5437,44.3252,35.8456,2019-02-26,35.8456,STOP LOSS,-7.0,26,17,54.91
